7.11,-4.1,0.9,0.0,0.0,3.14,0.787,0.787,0.787,-1.57,0.787
7.11,-5.0,0.9,0.0,0.0,3.14,0.787,0.787,0.787,-1.57,0.787
7.11,-5.9,0.9,0.0,0.0,3.14,0.787,0.787,0.787,-1.57,0.787
